,age,workclass,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,over50K
11396,30,2,12,2,3,0,4,1,0,0,39,23,1
14634,29,2,15,0,0,4,4,0,0,0,39,38,0
16959,15,2,11,2,6,0,4,1,0,0,39,38,0
31538,33,2,12,2,6,0,4,1,0,0,29,38,0
27137,18,2,8,2,12,0,4,1,0,0,39,38,1
11443,0,2,1,4,5,3,4,1,0,0,19,38,0
7703,3,2,15,4,0,3,4,0,0,0,14,38,0
31182,12,2,11,4,3,1,1,0,0,0,39,38,0
13629,59,2,11,6,7,4,4,0,0,0,32,38,0
3240,25,2,12,4,3,1,4,0,70,0,39,38,0
12628,30,1,15,0,13,4,4,1,0,0,39,38,0
274,21,2,11,2,5,0,4,1,0,52,39,38,0
7770,17,2,9,2,9,0,4,1,0,0,59,38,1
21773,31,2,12,2,3,0,4,1,0,0,39,38,0
7745,22,2,15,4,0,3,1,0,0,0,39,38,0
139,53,3,9,2,3,0,4,1,0,71,49,38,1
24588,7,2,9,4,0,1,4,0,0,0,41,38,0
2870,34,2,11,2,2,0,4,1,90,0,49,38,1
19217,43,4,5,2,4,0,4,1,0,0,39,38,0
3648,43,2,5,2,6,0,4,1,50,0,39,30,0
9927,14,1,7,4,12,1,4,1,0,0,19,38,0
26115,16,2,15,4,3,1,2,0,0,0,39,38,0
32479,17,2,12,2,9,0,4,1,0,0,54,38,0
17643,3,2,15,4,4,1,4,1,0,0,68,38,0
19112,19,2,11,2,6,0,4,1,0,0,39,38,0
846,34,2,12,2,3,0,4,1,0,44,46,38,1
6541,16,2,15,4,0,4,4,1,0,0,39,38,0
95,29,2,9,2,0,0,1,1,0,73,34,29,1
17192,33,2,9,0,3,1,4,0,0,0,49,38,1
16252,13,2,5,4,2,1,4,1,0,0,49,38,0
10242,7,2,9,4,7,3,4,0,0,0,29,38,0
392,20,2,9,2,3,0,4,1,0,48,49,38,1
18830,11,2,9,2,11,0,4,1,0,0,44,38,1
10637,24,2,2,2,7,5,4,0,0,0,9,38,0
12315,11,2,11,4,7,1,4,1,0,0,39,32,0
11105,5,2,11,4,0,3,4,0,0,0,39,38,0
4042,4,2,8,4,3,3,4,0,24,0,59,38,0
32166,27,2,6,2,6,0,2,1,0,0,39,38,0
20838,6,0,15,4,5,1,4,1,0,0,39,38,0
19052,7,2,9,4,9,3,4,1,0,0,19,38,0
3214,35,5,12,3,3,4,4,0,72,0,43,38,1
26533,5,4,15,4,2,1,4,1,0,0,39,38,0
21530,15,2,11,0,11,1,4,1,0,0,49,38,0
4493,29,2,7,4,9,1,4,0,0,0,32,38,0
18952,5,2,1,2,2,0,4,1,0,0,34,38,0
28609,10,2,11,4,5,1,2,1,0,0,34,38,0
4195,3,2,15,4,7,3,4,0,3,0,15,38,0
13493,24,5,9,0,3,1,4,1,0,0,39,38,0
30286,52,2,14,2,9,0,4,1,0,0,2,38,0
15300,33,2,11,2,2,0,4,1,0,0,39,38,1
9307,4,2,11,4,5,3,4,1,0,0,39,38,0
27232,21,4,10,2,9,0,4,1,0,0,49,38,1
16377,3,2,15,4,0,3,4,0,0,0,39,38,0
12890,15,2,11,2,11,0,4,1,0,0,54,38,1
14570,6,2,11,4,2,3,4,1,0,0,39,3,0
27495,48,2,9,2,3,0,4,1,0,0,39,38,1
8994,8,2,9,2,11,0,4,1,0,0,49,38,0
7550,32,2,11,5,6,4,4,0,0,0,39,38,0
25295,9,2,9,4,3,1,4,0,0,0,39,38,0
891,22,2,11,2,6,0,4,1,0,44,39,38,1
24543,12,2,15,0,2,3,4,1,0,0,39,38,0
10482,27,2,9,0,9,4,2,1,0,0,39,38,0
29413,11,2,11,4,9,1,4,1,0,0,39,38,0
11883,20,0,11,0,12,4,4,0,0,0,39,38,0
17247,15,2,15,0,0,1,4,1,0,0,47,38,0
22439,28,2,11,2,5,0,4,1,0,0,47,38,1
11502,25,2,11,0,7,4,4,0,0,0,29,38,0
17022,12,2,5,2,7,5,4,0,0,0,39,25,0
22367,25,2,7,2,9,0,4,1,0,0,49,38,0
26179,14,2,9,2,3,0,4,1,0,0,49,38,0
27053,21,2,11,2,2,0,4,1,0,0,39,26,0
2465,28,1,10,2,3,0,4,1,93,0,44,38,1
1582,36,2,9,2,3,0,1,1,117,0,49,18,1
11974,9,2,15,0,5,1,4,1,0,0,44,38,0
22409,7,2,15,4,0,3,4,0,0,0,39,19,0
7284,29,2,15,2,11,0,4,1,0,0,49,38,1
6359,22,4,11,2,11,5,2,0,0,0,53,5,1
5091,30,2,11,0,0,4,4,0,0,0,39,38,0
5648,16,2,15,2,6,0,2,1,0,0,39,38,0
10505,30,4,15,2,9,0,4,1,0,0,19,38,0
29646,10,2,15,4,4,3,4,1,0,0,44,38,0
9827,63,2,5,6,7,1,4,0,0,0,23,38,0
31737,57,2,11,0,5,1,4,0,0,0,15,38,0
17685,11,2,14,2,9,0,4,1,0,0,59,38,0
26665,12,2,11,0,5,3,4,1,0,0,49,38,0
31977,21,2,15,2,11,0,4,1,0,0,54,38,1
16261,6,2,4,2,5,0,4,1,0,0,39,25,0
15325,3,2,15,4,9,1,3,0,0,0,19,38,0
8323,5,5,9,4,9,3,4,0,0,0,42,38,0
20763,39,2,11,6,7,4,4,0,0,0,39,38,0
6630,37,2,7,6,0,4,4,0,0,0,29,38,0
2112,39,2,8,2,11,0,4,1,107,0,39,38,1
31893,31,4,12,2,11,0,4,1,0,0,49,8,0
11565,11,2,15,4,2,3,4,1,0,0,49,38,0
26025,26,2,15,2,11,0,0,1,0,0,39,38,0
2940,23,2,11,4,3,1,0,1,89,0,42,38,0
23116,9,2,11,4,0,3,4,1,0,0,39,38,0
24009,26,2,11,2,2,0,4,1,0,0,39,38,0
17114,39,2,11,4,5,3,4,1,0,0,27,38,0
26689,30,2,2,3,3,1,4,0,0,0,54,38,0
14791,0,2,0,4,7,3,4,1,0,0,39,38,0
27241,15,2,9,4,3,1,4,0,0,0,39,38,0
31947,23,4,9,2,3,0,4,1,0,0,44,38,0
17836,31,2,9,2,11,0,2,1,0,0,39,38,1
22036,15,1,9,2,0,5,4,0,0,0,39,38,0
27109,31,2,9,6,7,4,4,0,0,0,19,38,0
9121,8,2,9,4,2,3,4,1,0,0,39,38,0
29215,2,2,11,4,5,3,4,0,0,0,24,38,0
5474,18,5,15,4,10,1,2,1,0,0,39,38,0
31203,33,2,12,0,3,1,4,1,0,0,60,38,1
24905,41,2,4,2,6,0,4,1,0,0,39,21,0
32106,15,2,8,4,12,4,4,0,0,0,59,38,0
13197,0,2,1,4,7,3,4,0,0,0,6,38,0
25115,20,2,11,2,4,0,4,1,0,0,39,38,0
28299,15,2,9,4,12,1,1,0,0,0,39,29,0
6469,6,2,0,4,2,3,2,0,0,0,39,38,0
10016,4,2,15,4,0,1,4,0,0,0,39,38,0
10933,41,1,9,2,9,0,4,1,0,0,57,38,0
29609,6,2,0,2,5,0,4,1,0,0,39,38,0
16372,6,2,4,4,8,4,4,0,0,0,11,25,0
6038,9,2,9,4,9,1,1,1,0,0,15,23,0
27866,45,4,12,0,9,4,4,0,0,0,31,38,0
16652,12,3,11,2,3,0,4,1,0,0,44,38,0
7278,4,2,11,4,5,3,4,1,0,0,19,38,0
11810,12,4,9,4,3,2,4,1,0,0,49,38,0
8706,8,2,11,2,11,3,4,1,0,0,25,38,1
4416,20,2,9,4,3,1,2,1,0,0,59,38,1
16277,23,2,7,4,7,2,4,1,0,0,24,38,0
30593,23,2,11,0,6,1,2,1,0,0,39,38,0
30805,30,2,15,2,3,0,4,1,0,0,39,38,1
31786,17,2,11,2,11,0,4,1,0,0,63,38,1
19007,29,2,5,2,13,0,4,1,0,0,39,38,0
30880,1,2,1,4,5,3,4,1,0,0,39,38,0
8799,22,5,15,2,10,0,4,1,0,0,39,38,0
24380,21,1,9,2,9,0,4,1,0,0,37,38,0
29559,16,2,15,4,12,1,4,1,0,0,67,38,0
17072,7,2,8,4,11,4,4,1,0,0,4,38,0
5922,11,2,9,4,13,4,4,1,0,0,19,38,0
21716,42,0,12,4,3,1,4,1,0,0,39,38,0
6100,28,2,9,2,3,0,4,1,0,0,39,38,1
27524,23,2,11,3,0,3,4,0,0,0,37,38,0
11522,5,2,15,4,11,3,4,0,0,0,29,38,0
2517,37,2,9,2,11,0,4,1,93,0,49,38,1
11524,12,2,7,0,9,1,4,0,0,0,35,38,0
642,21,4,9,2,3,0,1,1,0,45,63,38,1
11742,27,2,11,2,11,0,4,1,0,0,39,38,0
17301,9,2,11,4,13,3,4,1,0,0,49,38,0
5494,24,3,14,2,9,0,4,1,0,0,59,38,1
7008,15,2,15,2,2,0,4,1,0,0,54,11,0
25261,24,5,7,2,10,0,4,1,0,0,39,38,0
21492,38,2,12,2,3,0,4,1,0,0,39,38,1
13357,6,2,15,4,7,3,4,1,0,0,24,38,0
27280,32,2,15,0,0,1,4,0,0,0,37,38,0
31503,20,2,9,2,9,5,4,0,0,0,15,38,1
9858,20,2,11,5,9,4,4,0,0,0,37,38,0
15910,32,2,2,4,13,1,1,1,0,0,34,38,0
16541,33,2,6,2,6,0,4,1,0,0,47,38,0
31330,33,2,11,2,2,0,4,1,0,0,39,38,1
3973,12,4,15,0,2,1,4,1,26,0,49,38,0
22704,14,2,11,2,0,5,4,0,0,0,36,38,0
18396,24,2,8,2,3,0,4,1,0,0,39,38,0
10720,10,1,9,2,10,0,4,1,0,0,44,38,1
23320,11,2,11,4,5,1,4,1,0,0,41,38,0
27337,41,2,11,0,0,1,4,0,0,0,39,38,0
9002,15,5,7,2,7,0,4,1,0,0,34,38,0
5911,13,2,9,4,9,1,2,1,0,0,39,38,0
19399,27,2,11,2,11,0,4,1,0,0,59,38,0
236,56,2,15,2,9,0,4,1,0,58,49,38,1
10596,7,2,11,0,11,4,4,0,0,0,29,38,0
2069,21,2,9,2,3,0,4,1,107,0,63,38,1
9616,22,5,15,5,3,4,2,0,0,0,29,38,0
9771,27,2,9,4,0,4,2,0,0,0,39,38,0
2165,19,2,9,0,9,1,4,1,104,0,39,38,1
10724,37,2,11,2,7,5,4,0,0,0,34,38,0
4506,18,2,11,0,13,1,4,1,0,0,44,38,0
17523,56,1,15,4,9,2,4,0,0,0,10,38,0
13210,9,2,11,4,7,3,4,0,0,0,29,38,0
24856,28,2,11,2,2,0,4,1,0,0,45,38,0
16663,34,4,11,2,13,0,4,1,0,0,34,38,1
10302,9,2,11,4,2,2,4,1,0,0,59,38,0
5124,28,2,11,2,3,0,4,1,0,0,54,38,1
3667,34,2,8,2,2,0,4,1,49,0,49,38,1
15453,9,2,15,2,9,5,1,0,0,0,39,38,0
8151,10,2,15,4,0,1,4,0,0,0,39,38,0
15111,5,2,6,3,7,2,4,1,0,0,34,25,0
1702,39,4,15,3,4,1,4,0,114,0,19,38,1
29157,19,2,11,4,13,3,2,1,0,0,47,38,0
25299,21,2,11,2,2,0,4,1,0,0,54,38,0
28427,30,5,15,0,0,1,4,0,0,0,39,38,0
26965,23,2,15,2,13,0,4,1,0,0,49,38,1
14268,48,2,11,2,0,0,4,1,0,0,19,38,0
6950,47,4,10,2,3,0,4,1,0,0,24,38,1
5732,26,4,15,2,2,0,4,1,0,0,59,38,0
20990,28,2,15,0,3,1,4,0,0,0,39,38,0
657,5,0,15,2,11,0,4,1,0,45,36,38,0
14480,15,0,11,5,6,1,2,1,0,0,45,38,0
32517,3,2,11,4,6,3,4,1,0,0,39,38,0
1979,26,1,14,2,9,0,4,1,107,0,44,38,1
10701,20,1,9,0,9,1,4,0,0,0,35,38,0
10857,13,2,11,4,0,4,4,1,0,0,40,38,0
9631,16,1,11,0,10,4,4,1,0,0,39,38,0
32512,33,2,9,2,9,0,4,1,0,0,39,38,0
28637,12,0,7,0,0,1,4,0,0,0,39,38,0
32256,38,2,15,0,12,1,4,1,0,0,39,38,0
16444,18,3,7,4,11,3,4,1,0,0,39,38,0
14328,42,2,15,2,0,2,4,0,0,0,15,38,1
19192,6,2,9,4,11,3,2,1,0,0,9,38,0
16765,17,2,1,4,6,3,2,1,0,0,44,38,0
11960,46,2,9,2,2,0,1,1,0,0,39,34,0
22529,28,2,9,2,3,0,4,1,0,0,39,38,1
29652,7,2,7,4,11,3,4,0,0,0,36,38,0
1165,17,2,11,4,9,1,4,0,0,29,44,38,0
8687,24,2,11,0,0,4,4,0,0,0,42,38,0
11262,13,2,14,4,9,1,4,0,0,0,44,38,0
2251,37,4,15,0,4,4,4,0,99,0,29,38,1
24149,0,1,2,4,0,3,4,0,0,0,11,38,0
7450,13,2,6,2,2,0,4,1,0,0,39,38,0
10659,15,2,11,2,4,5,4,0,0,0,39,38,0
14556,27,2,15,2,11,0,4,1,0,0,44,38,1
31606,7,2,9,4,13,4,2,0,0,0,39,38,0
1864,35,2,15,2,13,0,4,1,107,0,59,1,1
24947,22,5,7,0,9,1,4,0,0,0,39,38,0
5959,40,2,15,4,0,2,2,0,0,0,39,22,0
25104,60,2,11,6,0,1,4,0,0,0,31,38,0
27229,12,2,11,4,2,1,4,1,0,0,49,38,0
31459,26,5,9,4,9,1,4,0,0,0,39,38,0
30548,16,2,15,2,13,0,4,1,0,0,39,38,0
20209,26,5,11,0,12,1,4,0,0,0,39,38,0
18943,7,0,15,4,0,3,2,0,0,0,39,38,0
19382,45,2,0,0,7,4,4,0,0,0,39,38,0
5003,18,4,9,4,3,1,4,1,0,0,39,38,0
15161,3,2,1,5,7,3,4,0,0,0,39,38,0
15684,26,2,11,2,2,0,4,1,0,0,41,38,1
7959,24,2,15,2,2,0,4,1,0,0,55,38,1
3582,5,2,15,4,7,1,4,1,52,0,39,38,0
13128,12,2,9,4,9,1,2,1,0,0,39,38,0
22043,41,2,15,2,2,0,4,1,0,0,39,38,1
28800,16,2,4,4,7,4,4,0,0,0,39,25,0
19552,16,2,15,4,0,4,1,0,0,0,34,38,0
31584,13,2,12,2,3,0,4,1,0,0,49,38,1
1413,24,2,1,2,2,0,4,1,0,16,49,38,1
17665,0,2,0,4,7,3,4,1,0,0,39,38,0
29202,34,3,7,2,11,0,4,1,0,0,59,38,0
15405,43,2,5,2,13,0,4,1,0,0,39,38,0
27046,29,2,11,2,5,0,4,1,0,0,39,38,0
17811,15,2,9,2,3,0,4,1,0,0,49,38,1
13592,31,2,15,6,0,4,4,0,0,0,42,38,0
10612,21,2,0,2,2,0,2,1,0,0,44,38,0
11718,2,5,1,4,7,3,4,1,0,0,29,38,0
18566,4,2,1,4,7,3,4,1,0,0,49,38,0
21671,17,2,15,2,6,0,2,1,0,0,39,38,0
14349,15,2,11,2,9,0,4,1,0,0,39,38,0
8069,23,4,7,0,3,1,4,1,0,0,29,38,0
13611,24,2,11,2,3,0,4,1,0,0,39,38,1
15265,22,2,15,2,7,5,4,0,0,0,23,38,0
15088,13,2,11,2,13,0,4,1,0,0,63,38,1
31597,2,2,15,4,8,1,4,0,0,0,39,38,0
29057,43,1,8,0,9,4,4,1,0,0,39,38,1
6012,17,2,15,0,3,3,4,1,0,0,43,38,0
6410,32,0,12,4,3,1,4,1,0,0,55,38,1
21054,51,2,7,0,3,1,4,0,0,0,42,38,0
1790,22,3,9,2,3,0,4,1,107,0,49,38,1
16889,0,2,6,4,2,3,4,0,0,0,15,38,0
3115,13,1,7,2,10,0,4,1,76,0,44,38,0
14435,30,2,11,2,13,0,4,1,0,0,39,38,0
13740,26,2,9,2,2,0,4,1,0,0,47,38,1
21397,24,2,11,5,6,4,4,0,0,0,43,4,0
9902,9,2,15,4,11,1,4,1,0,0,39,38,0
1896,37,2,9,2,3,0,1,1,107,0,59,34,1
3558,44,2,4,2,5,0,4,1,53,0,44,38,0
2144,18,2,7,4,0,1,4,0,105,0,39,38,1
20218,26,2,11,5,5,4,2,0,0,0,44,38,0
19061,32,2,15,2,11,0,4,1,0,0,43,38,0
19788,19,1,11,2,3,0,4,1,0,0,44,38,1
13378,26,4,11,0,7,4,4,1,0,0,44,38,0
22272,23,2,15,0,0,4,4,0,0,0,23,38,0
10325,10,2,11,2,6,0,4,1,0,0,39,38,0
26682,45,2,9,2,11,0,4,1,0,0,19,38,1
5023,36,4,0,2,4,0,4,1,0,0,59,38,0
28281,7,5,9,4,9,1,4,0,0,0,19,38,0
18417,29,2,11,2,2,0,4,1,0,0,39,38,0
15693,28,1,11,2,2,0,2,1,0,0,39,38,1
24118,3,2,15,4,7,3,4,1,0,0,19,38,0
11946,19,4,5,4,4,3,4,1,0,0,71,38,0
24534,46,2,11,4,3,1,4,1,0,0,39,38,0
30145,39,2,11,4,9,1,4,0,0,0,44,38,0
5544,13,2,15,0,3,4,4,0,0,0,39,38,0
1967,20,2,8,2,13,0,4,1,107,0,49,38,1
32200,6,2,2,4,11,3,4,0,0,0,24,38,0
3549,12,2,9,2,2,0,4,1,53,0,44,38,0
9029,27,5,12,2,9,0,4,1,0,0,59,38,1
5638,23,5,7,2,0,0,4,1,0,0,39,38,1
5429,8,2,15,5,0,3,4,1,0,0,39,38,0
28324,1,2,1,4,11,3,2,0,0,0,9,38,0
14333,35,2,9,3,7,2,2,0,0,0,39,13,0
7331,37,2,11,0,11,4,4,0,0,0,34,38,0
19185,3,2,15,4,11,1,4,1,0,0,29,38,0
15877,40,2,0,2,6,0,4,1,0,0,39,38,0
2919,7,2,12,4,3,3,4,1,89,0,84,38,0
12563,4,2,11,4,6,2,4,1,0,0,39,38,0
20471,35,2,15,2,0,5,4,0,0,0,34,38,1
8268,18,2,8,2,2,5,4,0,0,0,43,38,0
7295,22,4,8,2,4,0,4,1,0,0,59,38,0
27581,35,2,11,2,2,0,4,1,0,0,44,7,1
8601,9,2,15,2,6,0,4,1,0,0,39,38,0
5239,37,2,7,2,12,0,4,1,0,0,39,38,1
25697,19,4,15,4,7,4,4,0,0,0,49,38,0
10579,33,2,3,5,9,4,2,0,0,0,39,38,0
22278,39,2,6,6,11,4,4,0,0,0,39,38,0
30610,11,2,8,2,5,5,4,0,0,0,29,6,0
31169,4,2,15,4,0,1,4,0,0,0,26,38,0
10543,2,2,15,4,11,3,4,0,0,0,19,38,0
7908,3,2,11,4,5,3,4,1,0,0,39,38,0
21467,15,4,11,4,2,1,4,1,0,0,39,38,0
7187,13,5,11,5,0,1,4,0,0,0,39,38,0
30047,24,5,15,0,0,1,4,0,0,0,39,38,0
16359,16,5,9,2,3,0,4,1,0,0,39,38,1
27220,6,2,15,4,2,2,4,1,0,0,39,38,0
4031,7,2,11,4,7,1,4,0,24,0,39,38,0
2697,17,2,9,2,11,0,4,1,90,0,59,38,1
12868,16,2,9,4,12,1,4,0,0,0,44,38,1
28256,19,2,11,2,3,0,4,1,0,0,49,38,1
5388,6,2,11,4,6,1,2,1,0,0,34,38,0
28319,7,2,11,4,7,1,4,0,0,0,29,38,0
26287,1,2,0,4,7,3,2,1,0,0,9,38,0
24309,10,1,11,4,9,3,4,1,0,0,39,38,0
10787,13,2,11,2,2,0,4,1,0,0,39,38,0
31390,1,2,11,4,13,1,2,1,0,0,34,38,0
31328,8,2,14,4,9,1,4,0,0,0,19,38,0
10954,4,2,15,4,7,3,4,1,0,0,29,38,0
12267,28,2,11,0,0,1,4,0,0,0,39,38,0
8743,1,2,2,4,0,3,4,1,0,0,11,38,0
27764,5,2,15,4,9,2,1,0,0,0,19,34,0
118,66,3,9,2,3,0,4,1,0,72,54,38,1
26698,6,2,15,4,7,1,4,0,0,0,27,38,0
23777,10,2,11,4,6,1,4,0,0,0,39,38,0
853,19,1,10,2,9,0,4,1,0,44,49,38,1
5207,24,4,15,0,7,4,4,1,0,0,44,38,0
29122,14,2,9,4,3,1,4,1,0,0,54,38,0
3399,16,0,15,2,12,5,4,0,65,0,39,38,0
13490,16,1,9,0,10,4,4,0,0,0,59,10,0
5048,14,2,7,0,7,4,0,0,0,0,39,38,0
22275,7,2,7,2,0,5,4,0,0,0,39,38,0
30045,31,3,9,2,3,0,4,1,0,0,49,38,1
19154,25,4,8,2,9,0,4,1,0,0,39,38,0
1891,46,2,9,2,11,0,4,1,107,0,39,19,1
2990,25,2,11,0,3,1,2,0,79,0,49,38,0
6651,24,2,11,0,7,4,4,0,0,0,29,38,0
32082,9,2,9,4,9,3,4,0,0,0,39,38,0
26090,22,1,7,4,13,1,4,1,0,0,47,38,0
20346,22,2,15,2,6,0,4,1,0,0,49,38,0
6986,22,2,0,2,2,0,4,1,0,0,59,38,1
25765,20,2,11,2,2,0,4,1,0,0,44,38,1
17205,5,2,9,4,9,3,4,0,0,0,39,38,0
17859,13,2,11,4,2,1,2,0,0,0,44,38,0
14119,45,0,11,2,0,0,2,1,0,0,39,38,0
32044,12,2,11,4,7,2,2,0,0,0,51,38,0
694,23,2,11,2,9,0,4,1,0,45,39,38,1
31681,19,2,11,2,12,0,4,1,0,0,49,38,0
26778,32,2,9,0,3,4,4,0,0,0,39,38,0
31890,19,2,15,2,6,0,4,1,0,0,47,38,0
12614,40,2,0,2,2,0,4,1,0,0,39,38,0
26118,31,2,9,0,11,1,2,1,0,0,39,38,1
28314,17,2,15,4,0,2,4,0,0,0,39,38,0
13432,19,2,11,2,13,0,2,1,0,0,44,38,0
18317,17,2,9,4,9,1,4,0,0,0,35,38,0
14616,8,2,11,4,7,1,4,0,0,0,37,38,0
3574,41,2,11,0,6,1,4,1,52,0,29,38,0
26696,28,1,11,5,7,4,2,0,0,0,39,38,0
14755,21,2,11,4,0,4,4,0,0,0,39,38,0
27314,18,2,15,0,0,4,4,0,0,0,39,38,0
9550,1,2,11,4,11,3,1,0,0,0,39,38,0
2960,19,0,15,5,0,4,2,0,85,0,55,38,0
1866,32,1,9,2,10,0,2,1,107,0,39,38,1
3744,39,2,11,2,13,0,4,1,49,0,44,38,1
21815,18,2,15,2,0,0,4,1,0,0,37,38,0
9150,15,2,15,2,10,0,2,1,0,0,15,38,0
21066,5,2,15,4,13,3,4,0,0,0,29,38,0
29732,15,2,11,0,5,1,4,1,0,0,39,38,0
17550,37,4,7,2,11,0,4,1,0,0,49,38,1
13169,25,4,11,4,4,3,4,1,0,0,79,38,0
17911,13,4,1,4,2,1,4,1,0,0,44,38,1
16751,41,1,9,4,9,1,4,0,0,0,36,38,0
24440,30,4,5,2,11,0,4,1,0,0,39,32,0
27416,25,3,2,0,2,1,4,1,0,0,9,38,0
806,28,2,11,2,6,0,4,1,0,44,39,38,1
28028,6,2,11,5,6,4,4,0,0,0,47,38,0
14691,18,2,15,4,11,3,4,1,0,0,47,38,0
6720,2,0,11,1,11,5,4,0,0,0,39,38,0
22839,5,2,15,2,2,0,4,1,0,0,39,38,0
15461,5,2,1,4,0,1,4,1,0,0,39,38,0
15901,24,2,11,6,11,1,4,0,0,0,39,38,0
22083,19,2,0,2,2,0,4,1,0,0,67,25,0
29003,18,2,15,4,7,1,4,0,0,0,63,38,0
15905,58,4,11,2,11,0,4,1,0,0,34,38,0
23492,22,2,8,0,3,4,2,0,0,0,39,38,0
15264,9,2,9,4,0,3,4,1,0,0,23,38,0
30323,27,2,12,2,0,0,4,1,0,0,39,38,0
30629,24,2,15,2,3,3,4,1,0,0,39,38,1
6698,18,2,9,2,9,0,4,1,0,0,54,38,0
4530,16,2,9,2,3,0,4,1,0,0,39,38,1
29118,18,2,11,2,3,0,4,1,0,0,34,38,0
31852,9,5,9,4,0,1,4,0,0,0,75,38,0
13966,28,2,11,2,6,0,4,1,0,0,44,38,1
2555,24,2,9,2,9,5,4,0,93,0,9,38,1
2197,15,2,12,4,3,1,4,1,104,0,39,38,1
10223,20,4,15,4,9,1,2,1,0,0,39,38,0
13644,26,5,12,2,9,0,4,1,0,0,39,38,1
5015,18,2,11,4,11,1,4,1,0,0,44,38,0
15209,44,2,11,2,7,0,2,1,0,0,39,38,0
13147,12,2,11,4,3,1,4,1,0,0,39,38,0
19395,40,2,7,0,9,1,2,0,0,0,39,38,0
31800,21,2,15,2,2,0,1,1,0,0,39,38,1
11044,20,2,15,2,3,0,4,1,0,0,41,38,1
17613,14,2,11,2,2,0,4,1,0,0,63,38,0
25858,35,2,9,2,9,0,4,1,0,0,37,38,1
20868,8,2,2,2,6,0,4,1,0,0,39,7,0
5437,0,2,1,4,7,3,4,1,0,0,4,38,0
10830,43,4,9,0,9,1,4,0,0,0,29,38,0
17703,12,2,2,3,7,1,2,0,0,0,39,38,0
5432,2,2,15,4,5,3,4,1,0,0,49,38,0
19864,40,3,11,2,3,0,4,1,0,0,39,38,0
23230,16,2,15,2,13,0,4,1,0,0,59,28,0
15193,27,2,15,5,0,4,4,0,0,0,39,38,0
30287,6,2,9,4,0,1,4,0,0,0,39,38,0
16906,22,2,7,2,11,0,4,1,0,0,23,38,0
19570,10,1,0,2,2,0,4,1,0,0,59,38,0
3305,31,2,11,2,6,0,4,1,67,0,39,38,1
16504,0,2,0,4,11,3,4,1,0,0,14,38,0
32260,33,2,10,2,9,0,4,1,0,0,39,38,1
21154,35,2,11,2,11,0,4,1,0,0,39,38,1
435,34,1,12,2,9,0,4,1,0,48,34,38,1
23813,0,2,6,4,2,3,4,1,0,0,39,38,0
17644,9,2,11,0,2,4,4,1,0,0,39,38,0
7508,36,2,5,2,13,0,4,1,0,0,59,38,1
6392,17,4,11,4,2,1,4,1,0,0,44,38,1
10190,0,2,1,4,7,3,4,1,0,0,11,38,0
23800,23,2,11,2,5,0,4,1,0,0,61,38,0
22830,13,2,9,4,12,1,4,1,0,0,59,17,0
31711,10,2,15,4,2,1,4,1,0,0,39,38,0
18777,33,3,9,2,9,0,4,1,0,0,44,21,1
30260,6,2,11,0,7,3,4,0,0,0,9,38,0
7029,17,2,15,4,7,4,4,0,0,0,39,38,0
8469,28,1,9,4,3,1,4,1,0,0,39,38,0
18238,41,5,9,2,9,5,4,0,0,0,19,38,1
15641,18,2,15,4,0,1,4,0,0,0,39,38,0
6924,9,2,11,2,0,5,4,0,0,0,39,38,1
8314,5,2,15,4,5,3,4,0,0,0,12,38,0
25122,12,2,15,4,11,1,4,0,0,0,39,38,0
7494,46,2,11,0,13,4,4,1,0,0,44,38,1
10779,9,2,11,4,3,1,4,1,0,0,39,38,0
17270,5,5,15,4,7,2,2,1,0,0,38,13,0
7065,23,2,11,5,7,2,4,0,0,0,24,38,0
5849,10,0,9,4,3,1,2,1,0,0,47,38,0
2159,23,0,12,4,3,1,4,0,104,0,54,38,1
17153,7,4,11,4,7,3,4,1,0,0,29,38,0
30762,3,2,15,4,7,3,4,1,0,0,32,7,0
14760,29,2,9,2,7,0,4,1,0,0,29,38,1
19196,44,2,0,6,4,4,4,1,0,0,19,38,0
22249,16,2,11,0,7,4,4,0,0,0,39,38,0
7724,11,2,0,0,7,1,4,0,0,0,39,38,0
11428,39,2,11,0,7,4,2,0,0,0,39,22,0
17878,49,2,11,6,8,1,4,0,0,0,7,38,0
7423,19,4,15,0,11,4,4,0,0,0,34,38,0
1203,20,2,11,2,2,0,4,1,0,25,39,38,0
24721,17,2,3,4,7,2,4,0,0,0,39,12,0
12400,33,1,9,2,9,0,4,1,0,0,44,38,1
19566,11,4,5,4,7,2,4,0,0,0,92,25,0
30770,8,1,11,4,5,2,2,1,0,0,39,38,0
7380,8,2,6,2,6,0,4,1,0,0,44,38,0
25780,1,2,11,4,12,3,4,0,0,0,9,38,0
18410,33,2,15,2,2,0,4,1,0,0,39,38,1
16034,5,2,15,4,11,3,4,0,0,0,39,38,0
14491,7,2,15,0,2,1,4,1,0,0,47,38,0
12118,36,2,15,5,0,1,4,0,0,0,39,38,0
1268,29,2,5,3,8,4,4,0,0,22,23,12,0
22658,15,5,4,4,6,3,4,0,0,0,9,38,0
22469,23,2,1,5,6,1,2,1,0,0,35,38,0
24181,9,2,8,2,3,5,4,0,0,0,39,38,0
27976,20,2,11,2,5,0,4,1,0,0,43,38,1
27237,19,2,11,2,6,0,1,1,0,0,39,24,0
